year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,241,0.4304805193430637,0.7274160565750118,0.2418899686709499
2022,270,-0.43886208640860086,-0.17333032985177305,0.19495794574391284
2023,113,-2.699008350692371,-2.7257788215427605,0.2775977319491929
