window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-03-17,2025-07-31,2.566731987999833,0.07324300542093133,0.7420421457703986
1,2025-08-01,2025-12-10,0.12553929427960014,0.20426876652982606,0.6581812684043156
2,2025-12-11,2026-04-22,-0.7523678504589045,0.3404983759261243,0.5961887029423467
3,2026-04-23,2026-09-08,1.6596593438600649,0.1129959967473057,0.6353598927142189
