window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2026-03-02,2026-04-24,,0.0,0.814809064502408
1,2026-04-27,2026-06-23,,0.0,0.6249000084165448
2,2026-06-24,2026-08-19,,0.0,0.9672186774525293
